"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBFN",33,6,6,12
"SBFN",34,4,4,8
"SBFN",35,3,3,6
"SBFN",36,4,4,8
"SBFN",37,3,3,6
"SBFN",38,4,4,8
"SBFN",39,4,4,8
"SBFN",40,5,5,10
"SBFN",41,7,7,14
"SBFN",42,11,11,22
"SBFN",43,9,9,18
"SBFN",44,13,13,26
"SBFN",45,10,10,20
"SBFN",46,14,14,28
"SBFN",47,17,17,34
"SBFN",48,15,15,30
"SBFN",49,15,16,31
"SBFN",50,16,16,32
"SBFN",51,24,24,48
"SBFN",52,21,21,42
"SBFN",53,6,6,12
"SBCF",1,997,1005,2002
"SBCF",2,1035,1040,2075
"SBCF",3,1017,1018,2035
"SBCF",4,1007,1011,2018
"SBCF",5,1012,1017,2029
"SBCF",6,1007,1010,2017
"SBCF",7,984,980,1964
"SBCF",8,819,818,1637
"SBCF",9,937,939,1876
"SBCF",10,965,971,1936
"SBCF",11,912,918,1830
"SBCF",12,508,476,984
"SBCF",13,129,115,244
"SBCF",14,89,83,172
"SBCF",15,58,59,117
"SBCF",16,55,62,117
"SBCF",17,65,69,134
"SBCF",18,57,61,118
"SBCF",19,79,81,160
"SBCF",20,85,90,175
"SBCF",21,84,88,172
"SBCF",22,87,91,178
"SBCF",23,90,88,178
"SBCF",24,94,99,193
"SBCF",25,112,112,224
"SBCF",26,119,122,241
"SBCF",27,128,134,262
"SBCF",28,142,148,290
"SBCF",29,156,161,317
"SBCF",30,176,178,354
"SBCF",31,197,196,393
"SBCF",32,218,225,443
"SBCF",33,236,241,477
"SBCF",34,256,261,517
"SBCF",35,265,265,530
"SBCF",36,318,317,635
"SBCF",37,334,334,668
"SBCF",38,309,302,611
"SBCF",39,306,302,608
"SBCF",40,362,373,735
"SBCF",41,402,403,805
"SBCF",42,428,433,861
"SBCF",43,424,428,852
"SBCF",44,423,424,847
"SBCF",45,537,539,1076
"SBCF",46,523,528,1051
"SBCF",47,535,542,1077
"SBCF",48,554,551,1105
"SBCF",49,601,604,1205
"SBCF",50,617,612,1229
"SBCF",51,668,661,1329
"SBCF",52,585,584,1169
"SBCF",53,170,155,325
"SBUL",1,106,106,212
"SBUL",2,111,111,222
"SBUL",3,110,112,222
"SBUL",4,111,109,220
"SBUL",5,110,112,222
"SBUL",6,113,113,226
"SBUL",7,105,105,210
"SBUL",8,94,94,188
"SBUL",9,99,101,200
"SBUL",10,108,109,217
"SBUL",11,109,111,220
"SBUL",12,53,56,109
"SBUL",13,7,7,14
"SBUL",14,5,5,10
"SBUL",15,3,3,6
"SBUL",16,2,2,4
"SBUL",17,3,3,6
"SBUL",18,3,3,6
"SBUL",19,4,4,8
"SBUL",20,5,5,10
"SBUL",21,5,4,9
"SBUL",22,7,6,13
"SBUL",23,4,9,13
"SBUL",24,8,7,15
"SBUL",25,11,13,24
"SBUL",26,12,13,25
"SBUL",27,17,16,33
"SBUL",28,16,17,33
"SBUL",29,18,18,36
"SBUL",30,20,20,40
"SBUL",31,21,21,42
"SBUL",32,26,26,52
"SBUL",33,30,30,60
"SBUL",34,39,39,78
"SBUL",35,41,40,81
"SBUL",36,42,42,84
"SBUL",37,55,55,110
"SBUL",38,61,61,122
"SBUL",39,64,63,127
"SBUL",40,64,64,128
"SBUL",41,58,58,116
"SBUL",42,72,73,145
"SBUL",43,70,70,140
"SBUL",44,66,68,134
"SBUL",45,75,76,151
"SBUL",46,68,69,137
"SBUL",47,70,69,139
"SBUL",48,72,71,143
"SBUL",49,77,77,154
"SBUL",50,82,83,165
"SBUL",51,83,86,169
"SBUL",52,75,75,150
"SBUL",53,19,20,39
"SBCX",1,18,18,36
"SBCX",2,19,19,38
"SBCX",3,17,17,34
"SBCX",4,19,19,38
"SBCX",5,19,19,38
"SBCX",6,19,19,38
"SBCX",7,20,20,40
"SBCX",8,15,15,30
"SBCX",9,19,19,38
"SBCX",10,20,20,40
"SBCX",11,19,19,38
"SBCX",12,9,10,19
"SBCX",34,1,1,2
"SBCX",35,1,1,2
"SBCX",36,3,3,6
"SBCX",37,3,3,6
"SBCX",38,3,3,6
"SBCX",39,3,3,6
"SBCX",40,2,2,4
"SBCX",41,5,4,9
"SBCX",42,3,3,6
"SBCX",43,3,3,6
"SBCX",44,4,4,8
"SBCX",45,4,4,8
"SBCX",46,4,4,8
"SBCX",47,4,4,8
"SBCX",48,5,5,10
"SBCX",49,5,5,10
"SBCX",50,6,6,12
"SBCX",51,5,5,10
"SBCX",52,4,4,8
"SBCX",53,1,1,2
"SBTC",3,3,3,6
"SBTC",4,3,3,6
"SBTC",5,1,1,2
"SBTC",6,7,7,14
"SBTC",7,3,3,6
"SBTC",8,2,2,4
"SBTC",9,8,8,16
"SBTC",10,6,6,12
"SBTC",11,4,4,8
"SBJC",18,3,2,5
"SBJC",19,4,5,9
"SBJC",20,3,4,7
"SBJC",21,1,0,1
"SBJC",22,0,1,1
"SBJC",23,1,1,2
"SBJC",24,1,1,2
"SBJC",25,1,1,2
"SBJC",26,1,1,2
"SBJC",27,2,3,5
"SBJC",34,0,1,1
"SBJC",45,1,0,1
"SBGU",1,1,1,2
"SBGU",2,1,1,2
"SBGU",11,1,1,2
